transaction_id,date,timestamp,account_id,fi_type,direction,mode,amount,narration,balance_after
TXN_AARAV_SRC_DEPOSIT_20250604_0070,2025-06-04,2025-06-04T20:04:00+05:30,acc_deposit_aarav_hdfc_0001,deposit,DEBIT,UPI,509.00,UPI/DE/ZOMATO/BANGALORE,353789.00
TXN_AARAV_SRC_DEPOSIT_20250605_0073,2025-06-05,2025-06-05T09:06:00+05:30,acc_deposit_aarav_hdfc_0001,deposit,DEBIT,UPI,445.00,UPI/DE/UBER/BANGALORE,353344.00
TXN_AARAV_SRC_DEPOSIT_20250605_0002,2025-06-05,2025-06-05T10:05:00+05:30,acc_deposit_aarav_hdfc_0001,deposit,DEBIT,UPI,42000.00,UPI/DE/RENT TO LANDLORD/2025-06,311344.00
TXN_AARAV_SRC_DEPOSIT_20250605_0071,2025-06-05,2025-06-05T10:14:00+05:30,acc_deposit_aarav_hdfc_0001,deposit,DEBIT,UPI,235.00,UPI/DE/THIRD WAVE COFFEE/BANGALORE,311109.00
TXN_AARAV_SRC_DEPOSIT_20250605_0072,2025-06-05,2025-06-05T13:40:00+05:30,acc_deposit_aarav_hdfc_0001,deposit,DEBIT,UPI,470.00,UPI/DE/SWIGGY/BANGALORE,310639.00
TXN_AARAV_SRC_DEPOSIT_20250605_0038,2025-06-05,2025-06-05T20:03:00+05:30,acc_deposit_aarav_hdfc_0001,deposit,DEBIT,UPI,2949.00,UPI/DE/PUB,307690.00
TXN_AARAV_SRC_DEPOSIT_20250606_0019,2025-06-06,2025-06-06T09:45:00+05:30,acc_deposit_aarav_hdfc_0001,deposit,DEBIT,NACH,10000.00,NACH/DE/HDFC BLUECHIP FUND,297690.00
TXN_AARAV_SRC_MUTUAL_FUNDS_20250606_0020,2025-06-06,2025-06-06T10:30:00+05:30,acc_mf_aarav_hdfc_0001,mutual_funds,CREDIT,SIP,10000.00,MF/CR/PURCHASE/HDFC BLUECHIP FUND/2025-06,195000.00
TXN_AARAV_SRC_DEPOSIT_20250606_0074,2025-06-06,2025-06-06T10:41:00+05:30,acc_deposit_aarav_hdfc_0001,deposit,DEBIT,UPI,204.00,UPI/DE/THIRD WAVE COFFEE/BANGALORE,297486.00
TXN_AARAV_SRC_DEPOSIT_20250606_0043,2025-06-06,2025-06-06T12:15:00+05:30,acc_deposit_aarav_hdfc_0001,deposit,DEBIT,UPI,676.00,UPI/DE/RAJ ELECTRICIAN,296810.00
TXN_AARAV_SRC_DEPOSIT_20250606_0075,2025-06-06,2025-06-06T13:12:00+05:30,acc_deposit_aarav_hdfc_0001,deposit,DEBIT,UPI,339.00,UPI/DE/SWIGGY/BANGALORE,296471.00
TXN_AARAV_SRC_DEPOSIT_20250606_0035,2025-06-06,2025-06-06T20:11:00+05:30,acc_deposit_aarav_hdfc_0001,deposit,DEBIT,UPI,70.00,UPI/DE/IYENGAR BAKERY,296401.00
TXN_AARAV_SRC_DEPOSIT_20250607_0053,2025-06-07,2025-06-07T19:14:00+05:30,acc_deposit_aarav_hdfc_0001,deposit,DEBIT,UPI,557.00,UPI/DE/DTDC COURIER,295844.00
TXN_AARAV_SRC_DEPOSIT_20250608_0023,2025-06-08,2025-06-08T09:25:00+05:30,acc_deposit_aarav_hdfc_0001,deposit,DEBIT,NACH,7000.00,NACH/DE/HDFC RECURRING DEPOSIT/2025-06,288844.00
TXN_AARAV_SRC_RECURRING_DEPOSIT_20250608_0024,2025-06-08,2025-06-08T10:00:00+05:30,acc_rd_aarav_hdfc_0001,recurring_deposit,CREDIT,NACH,7000.00,RD/CR/INSTALLMENT/2025-06,7000.00
TXN_AARAV_SRC_DEPOSIT_20250608_0013,2025-06-08,2025-06-08T11:15:00+05:30,acc_deposit_aarav_hdfc_0001,deposit,DEBIT,CARD,399.00,CARD/DE/SWIGGY ONE,288445.00
TXN_AARAV_SRC_DEPOSIT_20250608_0036,2025-06-08,2025-06-08T20:19:00+05:30,acc_deposit_aarav_hdfc_0001,deposit,DEBIT,UPI,231.00,UPI/DE/FLOWER SHOP,288214.00
TXN_AARAV_SRC_DEPOSIT_20250608_0052,2025-06-08,2025-06-08T20:28:00+05:30,acc_deposit_aarav_hdfc_0001,deposit,DEBIT,UPI,178.00,UPI/DE/AUTO RAMESH,288036.00
TXN_AARAV_SRC_DEPOSIT_20250608_0076,2025-06-08,2025-06-08T20:28:00+05:30,acc_deposit_aarav_hdfc_0001,deposit,DEBIT,CARD,1986.00,CARD/DE/TOIT/BANGALORE,286050.00
TXN_AARAV_SRC_DEPOSIT_20250609_0077,2025-06-09,2025-06-09T10:26:00+05:30,acc_deposit_aarav_hdfc_0001,deposit,DEBIT,UPI,203.00,UPI/DE/THIRD WAVE COFFEE/BANGALORE,285847.00
TXN_AARAV_SRC_DEPOSIT_20250609_0078,2025-06-09,2025-06-09T13:22:00+05:30,acc_deposit_aarav_hdfc_0001,deposit,DEBIT,UPI,481.00,UPI/DE/SWIGGY/BANGALORE,285366.00
TXN_AARAV_SRC_DEPOSIT_20250610_0021,2025-06-10,2025-06-10T09:45:00+05:30,acc_deposit_aarav_hdfc_0001,deposit,DEBIT,NACH,5000.00,NACH/DE/AXIS MIDCAP FUND,280366.00
TXN_AARAV_SRC_DEPOSIT_20250610_0079,2025-06-10,2025-06-10T10:25:00+05:30,acc_deposit_aarav_hdfc_0001,deposit,DEBIT,UPI,247.00,UPI/DE/THIRD WAVE COFFEE/BANGALORE,280119.00
TXN_AARAV_SRC_MUTUAL_FUNDS_20250610_0022,2025-06-10,2025-06-10T10:30:00+05:30,acc_mf_aarav_hdfc_0001,mutual_funds,CREDIT,SIP,5000.00,MF/CR/PURCHASE/AXIS MIDCAP FUND/2025-06,200000.00
TXN_AARAV_SRC_DEPOSIT_20250610_0018,2025-06-10,2025-06-10T11:15:00+05:30,acc_deposit_aarav_hdfc_0001,deposit,DEBIT,CARD,99.00,CARD/DE/TRUECALLER PREMIUM,280020.00
TXN_AARAV_SRC_DEPOSIT_20250610_0032,2025-06-10,2025-06-10T19:33:00+05:30,acc_deposit_aarav_hdfc_0001,deposit,DEBIT,UPI,317.00,UPI/DE/AUTO PAY,279703.00
TXN_AARAV_SRC_DEPOSIT_20250610_0080,2025-06-10,2025-06-10T20:21:00+05:30,acc_deposit_aarav_hdfc_0001,deposit,DEBIT,UPI,828.00,UPI/DE/ZOMATO/BANGALORE,278875.00
TXN_AARAV_SRC_DEPOSIT_20250611_0081,2025-06-11,2025-06-11T09:42:00+05:30,acc_deposit_aarav_hdfc_0001,deposit,DEBIT,UPI,436.00,UPI/DE/UBER/BANGALORE,278439.00
TXN_AARAV_SRC_DEPOSIT_20250611_0034,2025-06-11,2025-06-11T19:17:00+05:30,acc_deposit_aarav_hdfc_0001,deposit,DEBIT,UPI,256.00,UPI/DE/TYRE PUNCTURE,278183.00
TXN_AARAV_SRC_DEPOSIT_20250611_0056,2025-06-11,2025-06-11T20:01:00+05:30,acc_deposit_aarav_hdfc_0001,deposit,DEBIT,UPI,700.00,UPI/DE/LIQUOR MART,277483.00
TXN_AARAV_SRC_DEPOSIT_20250612_0082,2025-06-12,2025-06-12T10:22:00+05:30,acc_deposit_aarav_hdfc_0001,deposit,DEBIT,UPI,244.00,UPI/DE/THIRD WAVE COFFEE/BANGALORE,277239.00
TXN_AARAV_SRC_DEPOSIT_20250612_0009,2025-06-12,2025-06-12T11:15:00+05:30,acc_deposit_aarav_hdfc_0001,deposit,DEBIT,CARD,649.00,CARD/DE/NETFLIX,276590.00
TXN_AARAV_SRC_DEPOSIT_20250612_0083,2025-06-12,2025-06-12T13:42:00+05:30,acc_deposit_aarav_hdfc_0001,deposit,DEBIT,UPI,369.00,UPI/DE/SWIGGY/BANGALORE,276221.00
TXN_AARAV_SRC_DEPOSIT_20250613_0084,2025-06-13,2025-06-13T10:36:00+05:30,acc_deposit_aarav_hdfc_0001,deposit,DEBIT,UPI,253.00,UPI/DE/THIRD WAVE COFFEE/BANGALORE,275968.00
TXN_AARAV_SRC_DEPOSIT_20250613_0058,2025-06-13,2025-06-13T10:43:00+05:30,acc_deposit_aarav_hdfc_0001,deposit,DEBIT,UPI,1668.00,UPI/DE/CAKE SHOP,274300.00
TXN_AARAV_SRC_DEPOSIT_20250613_0085,2025-06-13,2025-06-13T13:40:00+05:30,acc_deposit_aarav_hdfc_0001,deposit,DEBIT,UPI,355.00,UPI/DE/SWIGGY/BANGALORE,273945.00
TXN_AARAV_SRC_DEPOSIT_20250613_0037,2025-06-13,2025-06-13T19:17:00+05:30,acc_deposit_aarav_hdfc_0001,deposit,DEBIT,UPI,198.00,UPI/DE/AUTO RAMESH,273747.00
TXN_AARAV_SRC_DEPOSIT_20250614_0010,2025-06-14,2025-06-14T11:15:00+05:30,acc_deposit_aarav_hdfc_0001,deposit,DEBIT,CARD,119.00,CARD/DE/SPOTIFY,273628.00
TXN_AARAV_SRC_DEPOSIT_20250614_0011,2025-06-14,2025-06-14T11:15:00+05:30,acc_deposit_aarav_hdfc_0001,deposit,DEBIT,CARD,75.00,CARD/DE/ICLOUD,273553.00
TXN_AARAV_SRC_DEPOSIT_20250614_0086,2025-06-14,2025-06-14T11:26:00+05:30,acc_deposit_aarav_hdfc_0001,deposit,DEBIT,UPI,1960.00,UPI/DE/DMART BANGALORE,271593.00
TXN_AARAV_SRC_DEPOSIT_20250614_0030,2025-06-14,2025-06-14T19:52:00+05:30,acc_deposit_aarav_hdfc_0001,deposit,DEBIT,UPI,108.00,UPI/DE/PAAN SHOP,271485.00
TXN_AARAV_SRC_DEPOSIT_20250615_0088,2025-06-15,2025-06-15T11:28:00+05:30,acc_deposit_aarav_hdfc_0001,deposit,DEBIT,UPI,1377.00,UPI/DE/DMART BANGALORE,270108.00
TXN_AARAV_SRC_DEPOSIT_20250615_0044,2025-06-15,2025-06-15T13:25:00+05:30,acc_deposit_aarav_hdfc_0001,deposit,DEBIT,UPI,283.00,UPI/DE/PHONEPEQR4381,269825.00
TXN_AARAV_SRC_DEPOSIT_20250615_0003,2025-06-15,2025-06-15T19:10:00+05:30,acc_deposit_aarav_hdfc_0001,deposit,DEBIT,UPI,999.00,UPI/DE/ACT FIBERNET/BILL/2025-06,268826.00
TXN_AARAV_SRC_DEPOSIT_20250615_0041,2025-06-15,2025-06-15T19:18:00+05:30,acc_deposit_aarav_hdfc_0001,deposit,DEBIT,UPI,684.00,UPI/DE/SRI LAKSHMI STORES,268142.00
TXN_AARAV_SRC_DEPOSIT_20250615_0087,2025-06-15,2025-06-15T20:32:00+05:30,acc_deposit_aarav_hdfc_0001,deposit,DEBIT,CARD,2910.00,CARD/DE/TOIT/BANGALORE,265232.00
TXN_AARAV_SRC_DEPOSIT_20250615_0031,2025-06-15,2025-06-15T21:28:00+05:30,acc_deposit_aarav_hdfc_0001,deposit,DEBIT,UPI,93.00,UPI/DE/FRESH JUICE CENTER,265139.00
TXN_AARAV_SRC_DEPOSIT_20250616_0091,2025-06-16,2025-06-16T09:12:00+05:30,acc_deposit_aarav_hdfc_0001,deposit,DEBIT,UPI,285.00,UPI/DE/UBER/BANGALORE,264854.00
TXN_AARAV_SRC_DEPOSIT_20250616_0046,2025-06-16,2025-06-16T10:22:00+05:30,acc_deposit_aarav_hdfc_0001,deposit,DEBIT,UPI,1070.00,UPI/DE/SRI HARDWARE,263784.00
TXN_AARAV_SRC_DEPOSIT_20250616_0089,2025-06-16,2025-06-16T10:35:00+05:30,acc_deposit_aarav_hdfc_0001,deposit,DEBIT,UPI,182.00,UPI/DE/THIRD WAVE COFFEE/BANGALORE,263602.00
TXN_AARAV_SRC_DEPOSIT_20250616_0090,2025-06-16,2025-06-16T13:23:00+05:30,acc_deposit_aarav_hdfc_0001,deposit,DEBIT,UPI,291.00,UPI/DE/SWIGGY/BANGALORE,263311.00
TXN_AARAV_SRC_DEPOSIT_20250616_0005,2025-06-16,2025-06-16T19:25:00+05:30,acc_deposit_aarav_hdfc_0001,deposit,DEBIT,UPI,1360.00,UPI/DE/BESCOM ELECTRICITY/2025-06,261951.00
TXN_AARAV_SRC_DEPOSIT_20250616_0029,2025-06-16,2025-06-16T19:52:00+05:30,acc_deposit_aarav_hdfc_0001,deposit,DEBIT,UPI,393.00,UPI/DE/CAKE SHOP,261558.00
TXN_AARAV_SRC_DEPOSIT_20250617_0094,2025-06-17,2025-06-17T09:18:00+05:30,acc_deposit_aarav_hdfc_0001,deposit,DEBIT,UPI,425.00,UPI/DE/UBER/BANGALORE,261133.00
TXN_AARAV_SRC_DEPOSIT_20250617_0092,2025-06-17,2025-06-17T10:08:00+05:30,acc_deposit_aarav_hdfc_0001,deposit,DEBIT,UPI,192.00,UPI/DE/THIRD WAVE COFFEE/BANGALORE,260941.00
TXN_AARAV_SRC_DEPOSIT_20250617_0033,2025-06-17,2025-06-17T10:14:00+05:30,acc_deposit_aarav_hdfc_0001,deposit,DEBIT,UPI,657.00,UPI/DE/SANJAY PLUMBER,260284.00
TXN_AARAV_SRC_DEPOSIT_20250617_0093,2025-06-17,2025-06-17T13:14:00+05:30,acc_deposit_aarav_hdfc_0001,deposit,DEBIT,UPI,366.00,UPI/DE/SWIGGY/BANGALORE,259918.00
TXN_AARAV_SRC_DEPOSIT_20250617_0054,2025-06-17,2025-06-17T17:25:00+05:30,acc_deposit_aarav_hdfc_0001,deposit,DEBIT,UPI,690.00,UPI/DE/BHARATPE*OM SAI,259228.00
TXN_AARAV_SRC_DEPOSIT_20250618_0097,2025-06-18,2025-06-18T09:34:00+05:30,acc_deposit_aarav_hdfc_0001,deposit,DEBIT,UPI,459.00,UPI/DE/UBER/BANGALORE,258769.00
TXN_AARAV_SRC_DEPOSIT_20250618_0095,2025-06-18,2025-06-18T10:08:00+05:30,acc_deposit_aarav_hdfc_0001,deposit,DEBIT,UPI,167.00,UPI/DE/THIRD WAVE COFFEE/BANGALORE,258602.00
TXN_AARAV_SRC_DEPOSIT_20250618_0014,2025-06-18,2025-06-18T11:15:00+05:30,acc_deposit_aarav_hdfc_0001,deposit,DEBIT,CARD,1990.00,CARD/DE/OPENAI,256612.00
TXN_AARAV_SRC_DEPOSIT_20250618_0096,2025-06-18,2025-06-18T13:07:00+05:30,acc_deposit_aarav_hdfc_0001,deposit,DEBIT,UPI,327.00,UPI/DE/SWIGGY/BANGALORE,256285.00
TXN_AARAV_SRC_DEPOSIT_20250618_0004,2025-06-18,2025-06-18T19:10:00+05:30,acc_deposit_aarav_hdfc_0001,deposit,DEBIT,UPI,599.00,UPI/DE/JIO MOBILE/BILL/2025-06,255686.00
TXN_AARAV_SRC_DEPOSIT_20250618_0055,2025-06-18,2025-06-18T19:22:00+05:30,acc_deposit_aarav_hdfc_0001,deposit,DEBIT,UPI,986.00,UPI/DE/METRO CARD,254700.00
TXN_AARAV_SRC_DEPOSIT_20250619_0099,2025-06-19,2025-06-19T09:33:00+05:30,acc_deposit_aarav_hdfc_0001,deposit,DEBIT,UPI,373.00,UPI/DE/UBER/BANGALORE,254327.00
TXN_AARAV_SRC_DEPOSIT_20250619_0098,2025-06-19,2025-06-19T13:44:00+05:30,acc_deposit_aarav_hdfc_0001,deposit,DEBIT,UPI,329.00,UPI/DE/SWIGGY/BANGALORE,253998.00
TXN_AARAV_SRC_DEPOSIT_20250620_0100,2025-06-20,2025-06-20T10:29:00+05:30,acc_deposit_aarav_hdfc_0001,deposit,DEBIT,UPI,193.00,UPI/DE/THIRD WAVE COFFEE/BANGALORE,253805.00
TXN_AARAV_SRC_DEPOSIT_20250620_0012,2025-06-20,2025-06-20T11:15:00+05:30,acc_deposit_aarav_hdfc_0001,deposit,DEBIT,CARD,179.00,CARD/DE/AMAZON PRIME,253626.00
TXN_AARAV_SRC_DEPOSIT_20250620_0101,2025-06-20,2025-06-20T13:38:00+05:30,acc_deposit_aarav_hdfc_0001,deposit,DEBIT,UPI,492.00,UPI/DE/SWIGGY/BANGALORE,253134.00
TXN_AARAV_SRC_DEPOSIT_20250620_0102,2025-06-20,2025-06-20T20:17:00+05:30,acc_deposit_aarav_hdfc_0001,deposit,DEBIT,UPI,771.00,UPI/DE/ZOMATO/BANGALORE,252363.00
TXN_AARAV_SRC_DEPOSIT_20250620_0045,2025-06-20,2025-06-20T20:52:00+05:30,acc_deposit_aarav_hdfc_0001,deposit,DEBIT,UPI,933.00,UPI/DE/TEMPLE DONATION,251430.00
TXN_AARAV_SRC_DEPOSIT_20250621_0015,2025-06-21,2025-06-21T11:15:00+05:30,acc_deposit_aarav_hdfc_0001,deposit,DEBIT,CARD,1675.00,CARD/DE/ADOBE,249755.00
TXN_AARAV_SRC_DEPOSIT_20250621_0103,2025-06-21,2025-06-21T11:41:00+05:30,acc_deposit_aarav_hdfc_0001,deposit,DEBIT,UPI,1285.00,UPI/DE/DMART BANGALORE,248470.00
TXN_AARAV_SRC_DEPOSIT_20250621_0006,2025-06-21,2025-06-21T18:50:00+05:30,acc_deposit_aarav_hdfc_0001,deposit,DEBIT,UPI,1180.00,UPI/DE/INDANE LPG/2025-06,247290.00
TXN_AARAV_SRC_DEPOSIT_20250621_0051,2025-06-21,2025-06-21T20:17:00+05:30,acc_deposit_aarav_hdfc_0001,deposit,DEBIT,UPI,2205.00,UPI/DE/BREWERY,245085.00
TXN_AARAV_SRC_DEPOSIT_20250622_0105,2025-06-22,2025-06-22T11:15:00+05:30,acc_deposit_aarav_hdfc_0001,deposit,DEBIT,UPI,1681.00,UPI/DE/DMART BANGALORE,243404.00
TXN_AARAV_SRC_DEPOSIT_20250622_0007,2025-06-22,2025-06-22T18:50:00+05:30,acc_deposit_aarav_hdfc_0001,deposit,DEBIT,UPI,340.00,UPI/DE/JIO TOPUP/2025-06,243064.00
TXN_AARAV_SRC_DEPOSIT_20250622_0104,2025-06-22,2025-06-22T20:14:00+05:30,acc_deposit_aarav_hdfc_0001,deposit,DEBIT,CARD,2471.00,CARD/DE/TOIT/BANGALORE,240593.00
TXN_AARAV_SRC_DEPOSIT_20250622_0060,2025-06-22,2025-06-22T21:41:00+05:30,acc_deposit_aarav_hdfc_0001,deposit,DEBIT,UPI,850.00,UPI/DE/BHARATPE9071,239743.00
TXN_AARAV_SRC_DEPOSIT_20250623_0106,2025-06-23,2025-06-23T10:18:00+05:30,acc_deposit_aarav_hdfc_0001,deposit,DEBIT,UPI,231.00,UPI/DE/THIRD WAVE COFFEE/BANGALORE,239512.00
TXN_AARAV_SRC_DEPOSIT_20250623_0016,2025-06-23,2025-06-23T11:15:00+05:30,acc_deposit_aarav_hdfc_0001,deposit,DEBIT,CARD,129.00,CARD/DE/YOUTUBE PREMIUM,239383.00
TXN_AARAV_SRC_DEPOSIT_20250623_0107,2025-06-23,2025-06-23T13:10:00+05:30,acc_deposit_aarav_hdfc_0001,deposit,DEBIT,UPI,425.00,UPI/DE/SWIGGY/BANGALORE,238958.00
TXN_AARAV_SRC_DEPOSIT_20250623_0047,2025-06-23,2025-06-23T16:31:00+05:30,acc_deposit_aarav_hdfc_0001,deposit,DEBIT,UPI,221.00,UPI/DE/CHAAT CORNER,238737.00
TXN_AARAV_SRC_DEPOSIT_20250623_0025,2025-06-23,2025-06-23T16:34:00+05:30,acc_deposit_aarav_hdfc_0001,deposit,DEBIT,UPI,110.00,UPI/DE/MOMO CORNER,238627.00
TXN_AARAV_SRC_DEPOSIT_20250623_0008,2025-06-23,2025-06-23T18:50:00+05:30,acc_deposit_aarav_hdfc_0001,deposit,DEBIT,UPI,499.00,UPI/DE/ACT FIBERNET EXTRA DATA/2025-06,238128.00
TXN_AARAV_SRC_DEPOSIT_20250623_0049,2025-06-23,2025-06-23T20:25:00+05:30,acc_deposit_aarav_hdfc_0001,deposit,DEBIT,UPI,2887.00,UPI/DE/BREWERY,235241.00
TXN_AARAV_SRC_DEPOSIT_20250623_0108,2025-06-23,2025-06-23T20:27:00+05:30,acc_deposit_aarav_hdfc_0001,deposit,DEBIT,UPI,425.00,UPI/DE/ZOMATO/BANGALORE,234816.00
TXN_AARAV_SRC_DEPOSIT_20250624_0109,2025-06-24,2025-06-24T10:13:00+05:30,acc_deposit_aarav_hdfc_0001,deposit,DEBIT,UPI,240.00,UPI/DE/THIRD WAVE COFFEE/BANGALORE,234576.00
TXN_AARAV_SRC_DEPOSIT_20250624_0040,2025-06-24,2025-06-24T10:47:00+05:30,acc_deposit_aarav_hdfc_0001,deposit,DEBIT,UPI,241.00,UPI/DE/PRINT XEROX,234335.00
TXN_AARAV_SRC_DEPOSIT_20250624_0110,2025-06-24,2025-06-24T20:38:00+05:30,acc_deposit_aarav_hdfc_0001,deposit,DEBIT,UPI,884.00,UPI/DE/ZOMATO/BANGALORE,233451.00
TXN_AARAV_SRC_DEPOSIT_20250625_0111,2025-06-25,2025-06-25T10:38:00+05:30,acc_deposit_aarav_hdfc_0001,deposit,DEBIT,UPI,255.00,UPI/DE/THIRD WAVE COFFEE/BANGALORE,233196.00
TXN_AARAV_SRC_DEPOSIT_20250625_0112,2025-06-25,2025-06-25T13:19:00+05:30,acc_deposit_aarav_hdfc_0001,deposit,DEBIT,UPI,310.00,UPI/DE/SWIGGY/BANGALORE,232886.00
TXN_AARAV_SRC_DEPOSIT_20250626_0113,2025-06-26,2025-06-26T10:03:00+05:30,acc_deposit_aarav_hdfc_0001,deposit,DEBIT,UPI,180.00,UPI/DE/THIRD WAVE COFFEE/BANGALORE,232706.00
TXN_AARAV_SRC_DEPOSIT_20250626_0017,2025-06-26,2025-06-26T11:15:00+05:30,acc_deposit_aarav_hdfc_0001,deposit,DEBIT,CARD,1240.00,CARD/DE/FIGMA,231466.00
TXN_AARAV_SRC_DEPOSIT_20250626_0114,2025-06-26,2025-06-26T13:17:00+05:30,acc_deposit_aarav_hdfc_0001,deposit,DEBIT,UPI,341.00,UPI/DE/SWIGGY/BANGALORE,231125.00
TXN_AARAV_SRC_DEPOSIT_20250626_0059,2025-06-26,2025-06-26T17:00:00+05:30,acc_deposit_aarav_hdfc_0001,deposit,DEBIT,UPI,386.00,UPI/DE/SRI HARDWARE,230739.00
TXN_AARAV_SRC_DEPOSIT_20250626_0026,2025-06-26,2025-06-26T17:05:00+05:30,acc_deposit_aarav_hdfc_0001,deposit,DEBIT,UPI,365.00,UPI/DE/SRI HARDWARE,230374.00
TXN_AARAV_SRC_DEPOSIT_20250626_0115,2025-06-26,2025-06-26T20:33:00+05:30,acc_deposit_aarav_hdfc_0001,deposit,DEBIT,UPI,680.00,UPI/DE/ZOMATO/BANGALORE,229694.00
TXN_AARAV_SRC_DEPOSIT_20250627_0116,2025-06-27,2025-06-27T13:41:00+05:30,acc_deposit_aarav_hdfc_0001,deposit,DEBIT,UPI,503.00,UPI/DE/SWIGGY/BANGALORE,229191.00
TXN_AARAV_SRC_DEPOSIT_20250627_0117,2025-06-27,2025-06-27T20:15:00+05:30,acc_deposit_aarav_hdfc_0001,deposit,DEBIT,UPI,522.00,UPI/DE/ZOMATO/BANGALORE,228669.00
TXN_AARAV_SRC_DEPOSIT_20250628_0001,2025-06-28,2025-06-28T09:30:00+05:30,acc_deposit_aarav_hdfc_0001,deposit,CREDIT,FT,165000.00,FT/CR/ACME TECH SALARY/2025-06,393669.00
TXN_AARAV_SRC_DEPOSIT_20250628_0118,2025-06-28,2025-06-28T11:08:00+05:30,acc_deposit_aarav_hdfc_0001,deposit,DEBIT,UPI,1414.00,UPI/DE/DMART BANGALORE,392255.00
TXN_AARAV_SRC_DEPOSIT_20250629_0119,2025-06-29,2025-06-29T20:46:00+05:30,acc_deposit_aarav_hdfc_0001,deposit,DEBIT,CARD,2176.00,CARD/DE/TOIT/BANGALORE,390079.00
TXN_AARAV_SRC_DEPOSIT_20250630_0122,2025-06-30,2025-06-30T09:18:00+05:30,acc_deposit_aarav_hdfc_0001,deposit,DEBIT,UPI,368.00,UPI/DE/UBER/BANGALORE,389711.00
TXN_AARAV_SRC_DEPOSIT_20250630_0120,2025-06-30,2025-06-30T10:09:00+05:30,acc_deposit_aarav_hdfc_0001,deposit,DEBIT,UPI,185.00,UPI/DE/THIRD WAVE COFFEE/BANGALORE,389526.00
TXN_AARAV_SRC_DEPOSIT_20250630_0028,2025-06-30,2025-06-30T12:11:00+05:30,acc_deposit_aarav_hdfc_0001,deposit,DEBIT,UPI,836.00,UPI/DE/KIRANA MART,388690.00
